id,type,subpanel,budget,duration,coinvestigators
2011/01/B/ST7/01877,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:",Przyznana kwota: 88 000 PLN,Czas trwania projektu: 12 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/HS2/02937,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 45 250 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2012/05/B/HS4/04196,Konkurs: OPUS 3  - ogłoszony 2012-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 450 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2011/01/B/HS2/02992,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 103 762 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST7/06706,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:",Przyznana kwota: 159 900 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2011/03/B/HS1/00476,Konkurs: OPUS 2  - ogłoszony 2011-09-15,"HS1   - Fundamentalne pytania o naturę człowieka i otaczającej go rzeczywistości: filozofia, nauki o poznaniu, religioznawstwo, teologia, m.in.:",Przyznana kwota: 67 115 PLN,Czas trwania projektu: 13 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS2/03280,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 38 080 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST6/06986,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST6   - Informatyka i technologie informacyjne: technologie i systemy informacyjne, informatyka, obliczenia naukowe, systemy inteligentne, m.in.:",Przyznana kwota: 98 800 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS2/03285,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 56 250 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/03/B/ST2/03694,Konkurs: OPUS 2  - ogłoszony 2011-09-15,"ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:",Przyznana kwota: 47 268 PLN,Czas trwania projektu: 12 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS2/03292,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 106 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/NZ8/03146,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ8   - Podstawy wiedzy o życiu na poziomie środowiskowym: biologia ewolucyjna, biologia populacyjna, biologia środowiskowa, systematyka, m.in.:",Przyznana kwota: 151 930 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS2/03346,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 112 050 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 5
2011/01/B/HS4/04718,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 226 200 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/HS2/03615,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 51 001 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/NZ8/01721,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ8   - Podstawy wiedzy o życiu na poziomie środowiskowym: biologia ewolucyjna, biologia populacyjna, biologia środowiskowa, systematyka, m.in.:",Przyznana kwota: 180 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/HS2/04503,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 87 340 PLN,Czas trwania projektu: 28 miesięcy,Liczba wykonawców projektu: 17
2011/01/B/HS4/02809,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 98 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS2/04643,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 400 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 15
2011/01/B/ST1/01305,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:",Przyznana kwota: 145 600 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS2/04695,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 204 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2011/01/B/HS4/00841,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 28 850 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST6/07021,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST6   - Informatyka i technologie informacyjne: technologie i systemy informacyjne, informatyka, obliczenia naukowe, systemy inteligentne, m.in.:",Przyznana kwota: 260 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 15
2011/01/B/HS2/04911,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 31 720 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/NZ6/00286,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:",Przyznana kwota: 100 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS2/05063,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 38 500 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST1/05089,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:",Przyznana kwota: 117 450 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/HS2/05113,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 55 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS4/00570,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 156 900 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/HS2/05115,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 52 550 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST1/01413,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:",Przyznana kwota: 84 500 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS2/05120,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 446 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2011/01/B/HS2/05388,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 39 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS2/05436,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 96 750 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS4/05178,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 26 400 PLN,Czas trwania projektu: 18 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/HS2/05678,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 76 500 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/HS4/02307,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 38 600 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS2/05889,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 51 980 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/HS2/05981,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 120 000 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 9
2011/01/B/ST3/00512,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST3   - Fizyka fazy skondensowanej: struktura, własności elektronowe, płyny, nano-nauka, m.in.:",Przyznana kwota: 302 500 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/HS2/06093,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 125 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS4/00804,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 68 880 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2011/01/B/HS4/00835,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 399 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 13
2011/01/B/HS2/06123,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 348 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 14
2011/01/B/HS4/03298,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 79 300 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/HS2/06182,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS2   - Kultura i twórczość kulturowa: literaturoznawstwo, bibliotekoznawstwo, językoznawstwo, kulturoznawstwo, nauki o sztuce, m.in.:",Przyznana kwota: 437 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2011/01/B/HS3/00714,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 41 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST5/06283,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:",Przyznana kwota: 398 000 PLN,Czas trwania projektu: 26 miesięcy,Liczba wykonawców projektu: 14
2011/01/B/HS3/00736,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 65 500 PLN,Czas trwania projektu: 27 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST5/00773,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:",Przyznana kwota: 395 700 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 7
2011/01/B/HS3/00753,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 149 064 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST1/01221,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:",Przyznana kwota: 66 040 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS3/00791,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 300 145 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 15
2011/01/B/HS4/02858,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 68 250 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS3/00801,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 54 960 PLN,Czas trwania projektu: 12 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/ST10/04930,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:",Przyznana kwota: 139 700 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 2
2011/01/B/HS3/00828,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 304 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/ST4/06503,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:",Przyznana kwota: 245 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/HS3/01020,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 223 077 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/ST8/03317,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:",Przyznana kwota: 461 200 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 10
2011/01/B/HS3/01233,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 62 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS4/01051,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 44 100 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS3/01273,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 68 250 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS3/01282,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 297 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 11
2011/01/B/ST7/06043,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:",Przyznana kwota: 316 400 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 6
2011/01/B/HS3/01726,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 290 606 PLN,Czas trwania projektu: 32 miesięcy,Liczba wykonawców projektu: 27
2011/01/B/ST8/07508,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:",Przyznana kwota: 146 380 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2011/01/B/HS3/01955,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 35 000 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS4/02316,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:",Przyznana kwota: 52 000 PLN,Czas trwania projektu: 18 miesięcy,Liczba wykonawców projektu: 1
2011/01/B/HS3/02140,Konkurs: OPUS 1  - ogłoszony 2011-03-15,"HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:",Przyznana kwota: 107 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
